Part Number,Parts,CPU,Clock speed [max] (MHz) ,DMIPS,Flash (KB),SRAM(kB),EEPROM (kB) ,GPIO,USB,USB (speed),USB (type),CAN,UART,I?C,SPI,ADC channels,ADC (bits) ,Comparators,DAC (bits) ,Timers,Timer (bits) ,SCTimer / PWM,PWM,Package name,Temperature range,Temperature sensor,Supply voltage [min] (V) ,Supply voltage [max] (V) ,Product status,Demoboard,,,,
LPC11U24FBD48,LPC11U24FBD48/301,Cortex-M0,50,42,32,2,2,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP48,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032; OM13066,,,
LPC11U24FBD48,LPC11U24FBD48/401,Cortex-M0,50,42,32,2,2,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP48,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032; OM13066,,,
LPC11U24FBD64,LPC11U24FBD64,Cortex-M0,50,42,32,2,4,54,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP64,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032; OM13066,,,
LPC11U24FBD64,LPC11U24FBD64/401,Cortex-M0,50,42,32,2,4,54,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP64,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032; OM13066,,,
LPC11U24FET48,LPC11U24FET48,Cortex-M0,50,42,32,2,2,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,TFBGA48,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032; OM13066,,,
LPC11U24FET48,LPC11U24FET48/301,Cortex-M0,50,42,32,2,2,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,TFBGA48,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032; OM13066,,,
LPC11U24FHI33,LPC11U24FHI33,Cortex-M0,50,42,32,2,2,26,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,HVQFN32,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U24FHI33,LPC11U24FHI33/301,Cortex-M0,50,42,32,2,2,26,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,HVQFN32,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U24FHN33,LPC11U24FHN33,Cortex-M0,50,42,32,2,4,26,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,HVQFN32,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U24FHN33,LPC11U24FHN33/401,Cortex-M0,50,42,32,2,4,26,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,HVQFN32,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U34FBD48,LPC11U34FBD48,Cortex-M0,50,42,40,10,4,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP48,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U34FBD48,LPC11U34FBD48/311,Cortex-M0,50,42,40,10,4,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP48,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U34FBD48,LPC11U34FBD48/421,Cortex-M0,50,42,40,10,4,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP48,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U34FHN33,LPC11U34FHN33,Cortex-M0,50,42,40,10,4,26,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,HVQFN32,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U34FHN33,LPC11U34FHN33/311,Cortex-M0,50,42,40,10,4,26,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,HVQFN32,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U34FHN33,LPC11U34FHN33/421,Cortex-M0,50,42,40,10,4,26,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,HVQFN32,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U35FBD48,LPC11U35FBD48,Cortex-M0,50,42,64,10,4,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP48,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U35FBD48,LPC11U35FBD48/401,Cortex-M0,50,42,64,10,4,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP48,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U35FBD64,LPC11U35FBD64,Cortex-M0,50,42,64,10,4,54,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP64,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U35FBD64,LPC11U35FBD64/401,Cortex-M0,50,42,64,10,4,54,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP64,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U35FET48,LPC11U35FET48,Cortex-M0,50,42,64,12,4,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,TFBGA48,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U35FET48,LPC11U35FET48/501,Cortex-M0,50,42,64,12,4,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,TFBGA48,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U35FHI33,LPC11U35FHI33,Cortex-M0,50,42,64,12,4,26,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,HVQFN32,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U35FHI33,LPC11U35FHI33/501,Cortex-M0,50,42,64,12,4,26,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,HVQFN32,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U35FHI33,LPC11U35FHI33/CP3337,Cortex-M0,50,42,64,12,4,26,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,HVQFN32,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U35FHN33,LPC11U35FHN33,Cortex-M0,50,42,64,10,4,26,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,HVQFN32,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U35FHN33,LPC11U35FHN33/401,Cortex-M0,50,42,64,10,4,26,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,HVQFN32,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U35FHN33,LPC11U35FHN33/501,Cortex-M0,50,42,64,10,4,26,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,HVQFN32,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U36FBD48,LPC11U36FBD48,Cortex-M0,50,42,96,10,4,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP48,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U36FBD48,LPC11U36FBD48/401,Cortex-M0,50,42,96,10,4,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP48,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U36FBD64,LPC11U36FBD64,Cortex-M0,50,42,96,10,4,54,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP64,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U36FBD64,LPC11U36FBD64/401,Cortex-M0,50,42,96,10,4,54,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP64,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U37FBD48,LPC11U37FBD48,Cortex-M0,50,42,128,10,4,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP48,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U37FBD48,LPC11U37FBD48/401,Cortex-M0,50,42,128,10,4,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP48,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U37FBD48,LPC11U37FBD48/501,Cortex-M0,50,42,128,10,4,40,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP48,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U37FBD64,LPC11U37FBD64,Cortex-M0,50,42,128,12,4,54,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP64,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U37FBD64,LPC11U37FBD64/401,Cortex-M0,50,42,128,12,4,54,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP64,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13033; OM13041; OM13032,,,
LPC11U37HFBD64,LPC11U37HFBD64,Cortex-M0,50,42,128,12,4,54,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP64,-40 °C to +85 °C,-,Y,1.8,3.6,Production,OM13062; OM13074,,,
LPC11U37HFBD64,LPC11U37HFBD64/401,Cortex-M0,50,42,128,12,4,54,1,FS,device,-,1,1,2,8,10,-,22,16; 32,1,-,11,LQFP64,-40 °C to +85 °C,-,-,1.8,3.6,Production,OM13062; OM13074,,,
LPC11U66JBD48,LPC11U66JBD48,Cortex-M0+,50,42,64,12,4,34,1,FS,device,-,3,2,-,8,12,-,6,32,2,-,19,LQFP48,-40 °C to +85 °C,-,N,2.4,3.6,Production,-,,,
LPC11U67JBD100,LPC11U67JBD100,Cortex-M0+,50,42,256,20,-,80,1,FS,device,-,5,2,-,12,12,-,6,32,2,-,19,LQFP100,-40 °C to +85 °C,-,N,2.4,3.6,Production,-,,,
LPC11U67JBD48,LPC11U67JBD48,Cortex-M0+,50,42,128,20,4,34,1,FS,device,-,3,2,-,8,12,-,6,32,2,-,19,LQFP48,-40 °C to +85 °C,-,N,2.4,3.6,Production,OM13058; OM13065,,,
LPC11U67JBD64,LPC11U67JBD64,Cortex-M0+,50,42,256,20,4,48,1,FS,device,-,3,2,-,10,12,-,6,32,2,-,19,LQFP64,-40 °C to +85 °C,-,N,2.4,3.6,Production,-,,,
LPC11U68JBD100,LPC11U68JBD100,Cortex-M0+,50,42,256,36,-,80,1,FS,device,-,5,2,-,12,12,-,6,32,2,-,19,LQFP100,-40 °C to +85 °C,-,N,2.4,3.6,Production,OM13058; OM13065,,,
LPC11U68JBD48,LPC11U68JBD48,Cortex-M0+,50,42,256,36,4,34,1,FS,device,-,3,2,-,8,12,-,6,32,2,-,19,LQFP48,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13058; OM13065,,,
LPC11U68JBD64,LPC11U68JBD64,Cortex-M0+,50,42,256,36,4,48,1,FS,device,-,3,2,-,10,12,-,6,32,2,-,19,LQFP64,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13058; OM13065,,,
LPC1224FBD48,LPC1224FBD48,Cortex-M0,30,25,32,4,-,39,-,-,-,-,2,1,1,8,10,-,22,16; 32,1,1,13,LQFP48,-40 °C to +85 °C,-,N,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1224FBD48,LPC1224FBD48/101,Cortex-M0,30,25,32,4,-,39,-,-,-,-,2,1,1,8,10,-,22,16; 32,-,1,-,LQFP48,-40 °C to +85 °C,-,-,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1224FBD48,LPC1224FBD48/121,Cortex-M0,30,25,32,4,-,39,-,-,-,-,2,1,1,8,10,-,22,16; 32,-,1,-,LQFP48,-40 °C to +85 °C,-,-,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1224FBD64,LPC1224FBD64,Cortex-M0,30,25,32,4,-,55,-,-,-,-,2,1,1,8,10,-,22,16; 32,1,1,13,LQFP64,-40 °C to +85 °C,-,N,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1224FBD64,LPC1224FBD64/101,Cortex-M0,30,25,32,4,-,55,-,-,-,-,2,1,1,8,10,-,22,16; 32,-,1,-,LQFP64,-40 °C to +85 °C,-,-,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1224FBD64,LPC1224FBD64/121,Cortex-M0,30,25,32,4,-,55,-,-,-,-,2,1,1,8,10,-,22,16; 32,-,1,-,LQFP64,-40 °C to +85 °C,-,-,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1225FBD48,LPC1225FBD48,Cortex-M0,30,25,64,8,-,39,-,-,-,-,2,1,1,8,10,-,22,16; 32,1,1,13,LQFP48,-40 °C to +85 °C,-,N,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1225FBD48,LPC1225FBD48/301,Cortex-M0,30,25,64,8,-,39,-,-,-,-,2,1,1,8,10,-,22,16; 32,-,1,-,LQFP48,-40 °C to +85 °C,-,-,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1225FBD48,LPC1225FBD48/321,Cortex-M0,30,25,64,8,-,39,-,-,-,-,2,1,1,8,10,-,22,16; 32,-,1,-,LQFP48,-40 °C to +85 °C,-,-,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1225FBD64,LPC1225FBD64,Cortex-M0,30,25,80,8,-,55,-,-,-,-,2,1,1,8,10,-,22,16; 32,1,1,13,LQFP64,-40 °C to +85 °C,-,N,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1225FBD64,LPC1225FBD64/301,Cortex-M0,30,25,80,8,-,55,-,-,-,-,2,1,1,8,10,-,22,16; 32,-,1,-,LQFP64,-40 °C to +85 °C,-,-,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1225FBD64,LPC1225FBD64/321,Cortex-M0,30,25,80,8,-,55,-,-,-,-,2,1,1,8,10,-,22,16; 32,-,1,-,LQFP64,-40 °C to +85 °C,-,-,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1226FBD48,LPC1226FBD48,Cortex-M0,30,25,96,8,-,39,-,-,-,-,2,1,1,8,10,-,22,16; 32,1,1,13,LQFP48,-40 °C to +85 °C,-,N,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1226FBD48,LPC1226FBD48/301,Cortex-M0,30,25,96,8,-,39,-,-,-,-,2,1,1,8,10,-,22,16; 32,-,1,-,LQFP48,-40 °C to +85 °C,-,-,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1226FBD64,LPC1226FBD64,Cortex-M0,30,25,96,8,-,55,-,-,-,-,2,1,1,8,10,-,22,16; 32,1,1,13,LQFP64,-40 °C to +85 °C,-,N,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1226FBD64,LPC1226FBD64/301,Cortex-M0,30,25,96,8,-,55,-,-,-,-,2,1,1,8,10,-,22,16; 32,-,1,-,LQFP64,-40 °C to +85 °C,-,-,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1227FBD48,LPC1227FBD48,Cortex-M0,30,25,128,8,-,39,-,-,-,-,2,1,1,8,10,-,22,16; 32,1,1,13,LQFP48,-40 °C to +85 °C,-,N,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1227FBD48,LPC1227FBD48/301,Cortex-M0,30,25,128,8,-,39,-,-,-,-,2,1,1,8,10,-,22,16; 32,-,1,-,LQFP48,-40 °C to +85 °C,-,-,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1227FBD64,LPC1227FBD64,Cortex-M0,30,25,128,8,-,55,-,-,-,-,2,1,1,8,10,-,22,16; 32,1,1,13,LQFP64,-40 °C to +85 °C,-,N,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC1227FBD64,LPC1227FBD64/301,Cortex-M0,30,25,128,8,-,55,-,-,-,-,2,1,1,8,10,-,22,16; 32,-,1,-,LQFP64,-40 °C to +85 °C,-,-,3,3.6,Production,OM13008; OM13013; OM13011,,,
LPC12D27FBD100,LPC12D27FBD100,Cortex-M0,30,25,128,8,-,40,-,-,-,-,2,1,1,8,10,-,22,16; 32,1,1,13,LQFP100,-40 °C to +85 °C,-,N,3,3.6,Production,-,,,
LPC12D27FBD100,LPC12D27FBD100/301,Cortex-M0,30,25,128,8,-,40,-,-,-,-,2,1,1,8,10,-,22,16; 32,-,1,-,LQFP100,-40 °C to +85 °C,-,-,3,3.6,Production,-,,,
LPC810M021FN8,LPC810M021FN8,Cortex-M0+,30,28,4,1,-,6,-,-,-,-,2,1,1,0,0,1,22,16; 32,1,-,4,DIP8,-40 °C to +85 °C,-,N,1.8,3.6,Production,OM13053,,,
LPC811M001JDH16,LPC811M001JDH16,Cortex-M0+,30,28,8,2,-,14,-,-,-,-,2,1,1,0,0,1,22,16; 32,1,-,4,TSSOP16,-40 °C to +105 °C,-,N,1.8,3.6,Production,OM13053,,,
LPC812M101JD20,LPC812M101JD20,Cortex-M0+,30,28,16,4,-,18,-,-,-,-,2,1,1,0,0,1,22,16; 32,1,-,4,SO20,-40 °C to +105 °C,-,N,1.8,3.6,Production,OM13069; OM13055,,,
LPC812M101JDH16,LPC812M101JDH16,Cortex-M0+,30,28,16,4,-,14,-,-,-,-,3,1,2,0,0,1,22,16; 32,1,-,4,TSSOP16,-40 °C to +105 °C,-,N,1.8,3.6,Production,OM13069; OM13055,,,
LPC812M101JDH20,LPC812M101JDH20,Cortex-M0+,30,28,16,4,-,18,-,-,-,-,3,1,2,0,0,1,22,16; 32,1,-,4,TSSOP20,-40 °C to +105 °C,-,N,1.8,3.6,Production,OM13069; OM13055,,,
LPC812M101JTB16,LPC812M101JTB16,Cortex-M0+,30,28,16,4,-,14,-,-,-,-,3,1,2,0,0,1,22,16; 32,1,-,4,XSON16,-40 °C to +105 °C,-,N,1.8,3.6,Production,OM13069; OM13055,,,
LPC822M101JDH20,LPC822M101JDH20,Cortex-M0+,30,28,16,4,-,16,-,-,-,-,3,4,2,5,12,1,21,16; 32,1,-,1,TSSOP20,-40 °C to +105 °C,-,N,1.8,3.6,Production,OM13071; OM13081,,,
LPC822M101JHI33,LPC822M101JHI33,Cortex-M0+,30,28,16,4,-,29,-,-,-,-,3,4,2,12,12,1,21,16; 32,1,-,1,HVQFN32,-40 °C to +105 °C,-,N,1.8,3.6,Production,OM13071; OM13081,,,
LPC824M201JDH20,LPC824M201JDH20,Cortex-M0+,30,28,32,8,-,16,-,-,-,-,3,4,2,5,12,1,21,16; 32,1,-,1,TSSOP20,-40 °C to +105 °C,-,N,1.8,3.6,Production,OM13071; OM13081,,,
LPC824M201JHI33,LPC824M201JHI33,Cortex-M0+,30,28,32,8,-,29,-,-,-,-,3,4,2,12,12,1,21,16; 32,1,-,4,HVQFN32,-40 °C to +105 °C,-,N,1.8,3.6,Production,OM13071; OM13081,,,
LPC1311FHN33,LPC1311FHN33,Cortex-M3,72,90,8,4,0,28,0,-,-,1,1,1,8,10,22,16; 32,HVQFN32,-40 °C to +85 °C,2,3.6,Production,OM11039; OM11040; OM11048,,,,,,,,,,
LPC1311FHN33,LPC1311FHN33/01,Cortex-M3,72,90,8,4,0,28,0,-,-,1,1,1,8,10,22,16; 32,HVQFN32,-40 °C to +85 °C,2,3.6,Production,OM11039; OM11040; OM11048,,,,,,,,,,
LPC1313FBD48,LPC1313FBD48,Cortex-M3,72,90,32,8,0,42,0,-,-,1,1,1,8,10,22,16; 32,LQFP48,-40 °C to +85 °C,2,3.6,Production,OM11039; OM11040; OM11048,,,,,,,,,,
LPC1313FBD48,LPC1313FBD48/01,Cortex-M3,72,90,32,8,0,42,0,-,-,1,1,1,8,10,22,16; 32,LQFP48,-40 °C to +85 °C,2,3.6,Production,OM11039; OM11040; OM11048,,,,,,,,,,
LPC1313FHN33,LPC1313FHN33,Cortex-M3,72,90,32,8,0,28,0,-,-,1,1,1,8,10,22,16; 32,HVQFN32,-40 °C to +85 °C,2,3.6,Production,OM11039; OM11040; OM11048,,,,,,,,,,
LPC1313FHN33,LPC1313FHN33/01,Cortex-M3,72,90,32,8,0,28,0,-,-,1,1,1,8,10,22,16; 32,HVQFN32,-40 °C to +85 °C,2,3.6,Production,OM11039; OM11040; OM11048,,,,,,,,,,
LPC1315FBD48,LPC1315FBD48,Cortex-M3,72,90,32,8,2,40,0,-,-,1,1,2,8,12,22,16; 32,LQFP48,-40 °C to +85 °C,2,3.6,Production,OM13034,,,,,,,,,,
LPC1315FHN33,LPC1315FHN33,Cortex-M3,72,90,32,8,2,28,0,-,-,1,1,2,8,12,22,16; 32,HVQFN32,-40 °C to +85 °C,2,3.6,Production,OM13034,,,,,,,,,,
LPC1316FBD48,LPC1316FBD48,Cortex-M3,72,90,48,8,4,40,0,-,-,1,1,2,8,12,22,16; 32,LQFP48,-40 °C to +85 °C,2,3.6,Production,OM13034,,,,,,,,,,
LPC1316FHN33,LPC1316FHN33,Cortex-M3,72,90,48,8,4,28,0,-,-,1,1,2,8,12,22,16; 32,HVQFN32,-40 °C to +85 °C,2,3.6,Production,OM13034,,,,,,,,,,
LPC1317FBD48,LPC1317FBD48,Cortex-M3,72,90,64,10,4,40,0,-,-,1,1,2,8,12,22,16; 32,LQFP48,-40 °C to +85 °C,2,3.6,Production,OM13034,,,,,,,,,,
LPC1317FBD64,LPC1317FBD64,Cortex-M3,72,90,64,10,4,51,0,-,-,1,1,2,8,12,22,16; 32,LQFP64,-40 °C to +85 °C,2,3.6,Production,OM13034,,,,,,,,,,
LPC1317FHN33,LPC1317FHN33,Cortex-M3,72,90,64,10,4,28,0,-,-,1,1,2,8,12,22,16; 32,HVQFN32,-40 °C to +85 °C,2,3.6,Production,OM13034,,,,,,,,,,
LPC1342FBD48,LPC1342FBD48,Cortex-M3,72,90,16,4,0,40,1,FS,device,1,1,1,8,10,22,16; 32,LQFP48,-40 °C to +85 °C,2,3.6,Production,OM11039; OM11040; OM11048,,,,,,,,,,
LPC1342FHN33,LPC1342FHN33,Cortex-M3,72,90,16,4,0,28,1,FS,device,1,1,1,8,10,22,16; 32,HVQFN32,-40 °C to +85 °C,2,3.6,Production,OM11039; OM11040; OM11048,,,,,,,,,,
LPC1343FBD48,LPC1343FBD48,Cortex-M3,72,90,32,8,0,40,1,FS,device,1,1,1,8,10,22,16; 32,LQFP48,-40 °C to +85 °C,2,3.6,Production,OM11039; OM11040; OM11048,,,,,,,,,,
LPC1343FHN33,LPC1343FHN33,Cortex-M3,72,90,32,8,0,28,1,FS,device,1,1,1,8,10,22,16; 32,HVQFN32,-40 °C to +85 °C,2,3.6,Production,OM11039; OM11040; OM11048,,,,,,,,,,
LPC1345FBD48,LPC1345FBD48,Cortex-M3,72,90,32,10,2,40,1,FS,device,1,1,2,8,12,22,16; 32,LQFP48,-40 °C to +85 °C,2,3.6,Production,OM13034,,,,,,,,,,
LPC1345FHN33,LPC1345FHN33,Cortex-M3,72,90,32,10,2,26,1,FS,device,1,1,2,8,12,22,16; 32,HVQFN32,-40 °C to +85 °C,2,3.6,Production,OM13034,,,,,,,,,,
